prix,Kilométrage,Année,Transmission,Carburant,CV,premierMain,marque,modele
75000,57499,2016,Manuelle,Essence,6,0,KIA,PICANTO
57000,274999,1999,Manuelle,Diesel,8,1,LAND-ROVER,FREELANDER
109000,194999,2018,Manuelle,Diesel,6,1,DACIA,SANDERO
135000,2499,1992,Manuelle,Diesel,12,1,MERCEDES-BENZ,210
100000,134999,2017,Manuelle,Diesel,6,0,RENAULT,CLIO
100000,62499,2014,Manuelle,Diesel,6,1,FORD,FIESTA
53000,274999,1990,Manuelle,Diesel,8,0,MERCEDES-BENZ,190
58000,2499,2007,Manuelle,Diesel,6,0,DACIA,LOGAN
127000,97499,2019,Manuelle,Diesel,6,1,CITROEN,C3
96000,2499,2019,Manuelle,Diesel,6,1,DACIA,LOGAN
75000,274999,2007,Manuelle,Diesel,6,0,PEUGEOT,307
33000,274999,2000,Manuelle,Essence,7,0,FIAT,SIENA
435000,7499,2022,Automatique,Diesel,8,1,VOLKSWAGEN,TIGUAN
17500,274999,1989,Manuelle,Essence,8,0,RENAULT,R9
47000,424999,2000,Manuelle,Diesel,7,0,RENAULT,MEGANE
100000,37499,2017,Automatique,Essence,7,0,FIAT,500
52000,32499,2017,Manuelle,Diesel,7,1,RENAULT,KANGOO
246000,114999,2018,Automatique,Diesel,8,1,VOLKSWAGEN,ARTEON
138000,154999,2014,Manuelle,Diesel,8,0,VOLKSWAGEN,PASSAT
160000,82499,2020,Manuelle,Diesel,6,1,OPEL,CROSSLAND
205000,134999,2019,Manuelle,Diesel,6,1,KIA,SPORTAGE
168000,82499,2020,Manuelle,Diesel,6,1,FORD,FIESTA
400000,104999,2018,Automatique,Diesel,8,1,VOLKSWAGEN,TIGUAN
55000,374999,2002,Automatique,Diesel,11,0,MERCEDES-BENZ,270
135000,144999,2016,Manuelle,Diesel,6,0,NISSAN,JUKE
47000,22499,1998,Manuelle,Essence,8,0,VOLKSWAGEN,GOLF 4
130500,224999,2012,Manuelle,Diesel,6,1,VOLKSWAGEN,TOURAN
265000,174999,2015,Automatique,Diesel,8,0,AUDI,A3
130500,224999,2012,Manuelle,Diesel,6,1,VOLKSWAGEN,TOURAN
265000,174999,2015,Automatique,Diesel,8,0,AUDI,A3
60000,224999,2007,Manuelle,Essence,11,0,BMW,SÉRIE 3
110000,164999,2013,Manuelle,Diesel,6,0,HONDA,CIVIC
75000,224999,2014,Manuelle,Essence,5,0,SEAT,IBIZA
62000,184999,2005,Manuelle,Diesel,8,0,BMW,SÉRIE 1
130000,194999,2013,Manuelle,Diesel,9,0,HONDA,ACCORD
129000,224999,2012,Manuelle,Diesel,6,0,NISSAN,QASHQAI
58000,184999,2017,Manuelle,Essence,7,0,DACIA,LOGAN
33000,42499,1993,Manuelle,Diesel,7,0,RENAULT,19
115000,174999,2011,Manuelle,Diesel,8,0,FORD,KUGA
87000,194999,2013,Manuelle,Diesel,6,0,FORD,FIESTA
20000,17499,1999,Manuelle,Essence,5,0,HYUNDAI,ACCENT
99000,12499,2016,Manuelle,Essence,6,0,VOLKSWAGEN,POLO
47000,374999,2002,Manuelle,Diesel,7,0,PEUGEOT,206
90000,324999,2010,Automatique,Diesel,8,0,HYUNDAI,TUCSON
111000,154999,2016,Manuelle,Diesel,6,0,FORD,FIESTA
77000,224999,2006,Manuelle,Diesel,6,1,RENAULT,GRAND SCENIC
32000,194999,1994,Manuelle,Essence,10,0,FORD,MONDEO
143000,144999,2016,Manuelle,Diesel,6,0,FORD,FOCUS
32000,194999,1994,Manuelle,Essence,10,0,FORD,MONDEO
143000,144999,2016,Manuelle,Diesel,6,0,FORD,FOCUS
140000,154999,2016,Manuelle,Diesel,6,1,FORD,FOCUS
45000,194999,2001,Manuelle,Essence,6,0,PEUGEOT,206
24000,324999,1987,Manuelle,Diesel,9,0,MERCEDES-BENZ,190
25000,82499,1997,Manuelle,Diesel,6,0,FIAT,UNO
130000,2499,2013,Manuelle,Diesel,8,0,FORD,COUGAR
47000,32499,1996,Manuelle,Essence,6,0,SUZUKI,CARRY
90000,224999,2015,Manuelle,Diesel,6,0,PEUGEOT,BIPPER
85000,184999,2008,Manuelle,Essence,11,0,BMW,SÉRIE 3
58000,37499,1996,Automatique,Diesel,10,0,MERCEDES-BENZ,250
28000,7499,2006,Manuelle,Essence,6,0,VOLKSWAGEN,GOLF 5
60000,134999,1993,Manuelle,Diesel,8,1,MERCEDES-BENZ,190
200000,12499,2021,Automatique,Diesel,6,1,HYUNDAI,ACCENT
30000,374999,1993,Manuelle,Diesel,4,0,RENAULT,CLIO
249000,82499,2018,Automatique,Diesel,8,0,PEUGEOT,3008
128000,184999,2012,Manuelle,Diesel,6,0,NISSAN,QASHQAI
25000,164999,1997,Manuelle,Essence,6,0,RENAULT,TWINGO
168000,154999,2017,Manuelle,Diesel,8,1,VOLKSWAGEN,GOLF 7
55000,224999,2003,Manuelle,Essence,8,0,RENAULT,LAGUNA
380000,32499,2020,Manuelle,Diesel,8,1,JAGUAR,F-PACE
82000,374999,2010,Manuelle,Diesel,7,1,OPEL,ASTRA
90000,174999,2011,Manuelle,Diesel,7,0,FORD,FOCUS
80000,154999,2008,Manuelle,Diesel,8,0,SKODA,OCTAVIA
50000,274999,2006,Manuelle,Diesel,7,0,PEUGEOT,PARTNER
43000,184999,2004,Manuelle,Essence,8,0,PEUGEOT,307
124000,224999,2011,Automatique,Diesel,8,0,MERCEDES-BENZ,220
25000,2499,1995,Manuelle,Essence,4,0,TOYOTA,STARLET
40000,2499,1990,Manuelle,Diesel,6,0,VOLKSWAGEN,JETTA
22000,274999,1998,Manuelle,Essence,6,0,FIAT,UNO
29500,164999,2002,Manuelle,Essence,8,1,CITROEN,XSARA
30000,27499,1994,Manuelle,Essence,7,0,RENAULT,CLIO
56000,17499,2008,Manuelle,Essence,4,0,KIA,PICANTO
121000,194999,2017,Manuelle,Diesel,6,0,CITROEN,BERLINGO
40000,7499,2008,Manuelle,Essence,7,0,ZOTYE,NOMAD
90000,224999,2011,Manuelle,Diesel,6,0,HYUNDAI,I30
57000,174999,2012,Manuelle,Essence,6,0,TOYOTA,AYGO
91000,32499,2012,Manuelle,Diesel,6,0,CITROEN,BERLINGO
95000,134999,2018,Manuelle,Diesel,6,0,DACIA,LOGAN
75000,7499,1994,Manuelle,Diesel,8,0,MERCEDES-BENZ,220
70000,474999,2007,Manuelle,Diesel,7,1,RENAULT,KANGOO
50000,27499,2002,Manuelle,Diesel,7,0,RENAULT,MEGANE
130000,72499,2017,Manuelle,Diesel,6,0,DACIA,DUSTER
35000,97499,2003,Manuelle,Diesel,7,0,FIAT,PALIO
53000,32499,2006,Manuelle,Essence,7,1,CITROEN,BERLINGO
255000,184999,2018,Automatique,Diesel,8,1,JAGUAR,XF
123000,72499,2012,Automatique,Diesel,8,0,KIA,SPORTAGE
180000,22499,2022,Manuelle,Diesel,6,1,OPEL,CROSSLAND
160000,52499,2021,Manuelle,Diesel,6,1,CITROEN,C3
56000,324999,2006,Manuelle,Diesel,7,0,RENAULT,SCENIC
128000,7499,2019,Automatique,Diesel,6,1,RENAULT,CLIO
75000,22499,2007,Manuelle,Diesel,10,1,KIA,SORENTO
46500,194999,2011,Manuelle,Essence,7,0,FIAT,PUNTO
70000,154999,2004,Manuelle,Diesel,7,0,RENAULT,SCENIC
230000,124999,2014,Automatique,Diesel,8,0,VOLKSWAGEN,GOLF 7
23000,27499,2001,Manuelle,Diesel,7,0,FIAT,127
115000,324999,2009,Automatique,Diesel,9,0,LAND-ROVER,FREELANDER
158000,17499,2018,Automatique,Diesel,8,1,DACIA,DUSTER
145000,134999,2016,Automatique,Diesel,7,0,KIA,CARENS
135000,134999,2015,Manuelle,Diesel,6,0,FORD,FOCUS
75000,154999,2013,Manuelle,Diesel,6,0,HYUNDAI,I20
244000,184999,2014,Automatique,Diesel,8,0,VOLKSWAGEN,GOLF 7
168000,17499,2023,Manuelle,Diesel,6,1,DACIA,SANDERO
52000,274999,1997,Manuelle,Diesel,9,0,MERCEDES-BENZ,220
123000,174999,2015,Manuelle,Diesel,6,0,NISSAN,JUKE
45000,27499,1984,Manuelle,Diesel,6,1,MERCEDES-BENZ,240
56000,97499,2002,Manuelle,Diesel,6,0,PEUGEOT,307
270000,184999,2013,Automatique,Diesel,10,1,AUDI,Q5
85000,104999,2015,Manuelle,Diesel,6,0,CITROEN,C3
80000,154999,2010,Manuelle,Diesel,6,0,FORD,FIESTA
54000,104999,2010,Manuelle,Essence,6,0,KIA,PICANTO
175000,194999,2018,Automatique,Diesel,6,0,OPEL,MOKKA
57000,37499,2003,Manuelle,Diesel,8,0,HYUNDAI,SANTA FE
230000,164999,2016,Automatique,Diesel,8,0,AUDI,A4
113000,154999,2016,Manuelle,Diesel,6,0,DACIA,SANDERO
115000,114999,2018,Manuelle,Diesel,6,0,RENAULT,CLIO
55000,474999,2001,Manuelle,Diesel,7,0,PEUGEOT,206
60000,324999,2003,Manuelle,Diesel,6,0,RENAULT,MEGANE
110000,224999,2013,Manuelle,Diesel,10,0,MITSUBISHI,L200
85000,104999,2012,Manuelle,Diesel,4,1,FORD,FIESTA
180000,22499,2022,Manuelle,Diesel,6,1,OPEL,CROSSLAND
57000,47499,2007,Manuelle,Diesel,7,0,RENAULT,KANGOO
175000,224999,2013,Automatique,Diesel,6,0,AUDI,A3
99000,224999,2012,Manuelle,Diesel,6,0,PEUGEOT,TEPEE
50000,224999,2008,Manuelle,Diesel,5,0,DACIA,LOGAN
360000,2499,2023,Automatique,Diesel,6,1,HYUNDAI,TUCSON
68000,104999,2008,Manuelle,Diesel,6,0,PEUGEOT,307
45000,7499,1990,Manuelle,Diesel,7,0,MERCEDES-BENZ,190
44000,224999,2004,Manuelle,Diesel,6,1,RENAULT,CLIO
32000,224999,1998,Manuelle,Essence,7,0,TOYOTA,TERCEL
133000,42499,2019,Manuelle,Diesel,7,0,HYUNDAI,I20
40000,2499,1997,Manuelle,Diesel,8,1,PEUGEOT,405
89000,42499,2019,Manuelle,Diesel,6,1,DACIA,SANDERO
52000,27499,1999,Manuelle,Diesel,8,0,VOLKSWAGEN,PASSAT
120000,104999,2018,Manuelle,Diesel,6,0,NISSAN,MICRA
45000,324999,1994,Manuelle,Diesel,10,0,MERCEDES-BENZ,250
34000,27499,1990,Manuelle,Diesel,6,0,RENAULT,19
85000,224999,2014,Manuelle,Diesel,5,1,FIAT,DOBLO
46000,274999,2005,Manuelle,Diesel,6,1,PEUGEOT,206
100000,424999,2007,Manuelle,Diesel,17,0,TOYOTA,LAND CRUISER
25000,7499,1988,Manuelle,Diesel,7,0,PEUGEOT,205
59000,224999,2006,Automatique,Diesel,9,0,HYUNDAI,SANTA FE
160000,144999,2019,Manuelle,Diesel,6,1,PEUGEOT,308
118000,174999,2017,Manuelle,Diesel,6,0,DACIA,DUSTER
315000,97499,2017,Automatique,Diesel,8,0,VOLKSWAGEN,TIGUAN
97000,134999,2016,Manuelle,Diesel,6,1,FORD,FIESTA
94000,224999,2019,Manuelle,Diesel,6,1,PEUGEOT,301
63000,22499,2004,Automatique,Diesel,8,0,MERCEDES-BENZ,220
43000,324999,2006,Manuelle,Essence,6,0,TOYOTA,YARIS
65000,224999,2008,Manuelle,Diesel,6,0,RENAULT,KANGOO
35000,12499,1993,Manuelle,Diesel,6,0,RENAULT,19
30000,32499,2000,Manuelle,Diesel,7,0,FIAT,PALIO
160000,274999,2010,Automatique,Diesel,9,0,MERCEDES-BENZ,CLASSE C
220000,224999,2010,Automatique,Diesel,8,0,AUDI,Q5
17000,2499,1988,Manuelle,Essence,5,0,FIAT,UNO
80000,164999,2005,Manuelle,Diesel,10,0,KIA,SORENTO
140000,12499,2016,Manuelle,Diesel,9,0,JEEP,COMPASS
95000,164999,2008,Manuelle,Diesel,10,0,MITSUBISHI,PICK-UP
28000,72499,2002,Manuelle,Essence,8,0,VOLKSWAGEN,GOLF 4
100000,7499,2024,Manuelle,Diesel,6,1,OPEL,CORSA
199000,104999,2019,Manuelle,Diesel,8,1,SEAT,LEON
70000,104999,2008,Manuelle,Diesel,8,1,KIA,CARENS
67000,224999,2006,Manuelle,Diesel,6,0,PEUGEOT,207
140000,194999,2016,Manuelle,Diesel,6,0,RENAULT,KADJAR
135000,224999,2014,Manuelle,Diesel,9,1,MITSUBISHI,OUTLANDER
100000,274999,2010,Manuelle,Diesel,8,0,SKODA,OCTAVIA
95000,194999,2013,Manuelle,Essence,6,0,FIAT,DOBLO
14000,52499,1993,Manuelle,Essence,10,0,RENAULT,R21
160000,134999,2012,Manuelle,Diesel,8,0,AUDI,Q5
103000,47499,2016,Automatique,Essence,7,0,HYUNDAI,ACCENT
170000,134999,2015,Manuelle,Diesel,6,0,NISSAN,QASHQAI
40000,274999,1995,Manuelle,Essence,7,0,FIAT,PUNTO
135000,224999,2009,Automatique,Diesel,9,0,MERCEDES-BENZ,220
163000,144999,2017,Manuelle,Diesel,6,0,NISSAN,QASHQAI
142000,154999,2016,Manuelle,Diesel,6,1,PEUGEOT,308
180000,2499,2014,Manuelle,Diesel,9,0,MERCEDES-BENZ,VIANO
117000,97499,2020,Manuelle,Diesel,6,1,PEUGEOT,301
45000,2499,1997,Manuelle,Diesel,8,1,MERCEDES-BENZ,220
110000,224999,2013,Manuelle,Diesel,6,0,RENAULT,CLIO
16800,324999,2017,Automatique,Diesel,6,1,VOLKSWAGEN,CADDY
150000,194999,2016,Automatique,Diesel,6,0,VOLKSWAGEN,JETTA
27000,2499,2002,Manuelle,Essence,6,0,FIAT,PALIO
55000,274999,2005,Manuelle,Diesel,8,0,KIA,CARENS
230000,114999,2016,Manuelle,Diesel,8,0,AUDI,Q3
50000,97499,2010,Manuelle,Essence,5,0,CHEVROLET,CMP
50000,184999,2008,Manuelle,Essence,6,1,CITROEN,C3
50000,174999,2003,Manuelle,Diesel,7,0,FIAT,PALIO
48000,7499,1995,Manuelle,Diesel,7,0,RENAULT,19
58000,174999,2011,Manuelle,Essence,6,0,KIA,PICANTO
105000,174999,2014,Automatique,Diesel,6,0,RENAULT,CLIO
79000,2499,2008,Manuelle,Diesel,8,0,SEAT,LEON
115000,324999,2009,Manuelle,Diesel,8,0,VOLKSWAGEN,GOLF 6
109000,114999,2018,Manuelle,Diesel,7,0,RENAULT,KANGOO
47000,324999,2009,Automatique,Essence,8,0,PEUGEOT,407
45000,324999,2001,Manuelle,Diesel,10,0,HYUNDAI,H-100
240000,164999,2020,Automatique,Diesel,8,0,VOLKSWAGEN,GOLF 8
113000,224999,2008,Manuelle,Diesel,8,1,VOLKSWAGEN,GOLF PLUS
120000,154999,2012,Manuelle,Diesel,6,1,DACIA,DUSTER
55000,374999,1999,Manuelle,Diesel,8,0,MERCEDES-BENZ,220
48000,2499,2002,Manuelle,Diesel,6,0,PEUGEOT,206
85000,22499,2010,Manuelle,Diesel,9,0,HONDA,CIVIC
190000,67499,2020,Manuelle,Diesel,5,1,OPEL,GRANDLAND
90000,224999,2010,Manuelle,Diesel,8,0,VOLKSWAGEN,JETTA
133000,164999,2012,Manuelle,Diesel,8,1,BMW,SÉRIE 1
29000,12499,1997,Manuelle,Essence,7,0,FIAT,UNO
168000,67499,2021,Automatique,Diesel,6,1,HYUNDAI,ACCENT
480000,92499,2016,Automatique,Diesel,12,1,PORSCHE,MACAN
120000,224999,2012,Manuelle,Diesel,8,0,FORD,KUGA
130200,17499,2013,Manuelle,Electrique,8,0,FORD,KUGA
113000,92499,2018,Manuelle,Diesel,6,1,DACIA,LOGAN
152000,42499,2021,Manuelle,Diesel,6,0,OPEL,CORSA
158000,32499,2021,Manuelle,Diesel,6,1,PEUGEOT,208
47000,144999,2009,Automatique,Essence,17,0,BMW,SÉRIE 1
225000,62499,2020,Automatique,Essence,7,1,PEUGEOT,2008
189000,52499,2021,Manuelle,Diesel,6,1,FIAT,500X
265000,174999,2017,Manuelle,Diesel,8,1,VOLKSWAGEN,TOURAN
115000,224999,2011,Automatique,Diesel,12,1,VOLKSWAGEN,TOUAREG
125000,224999,2012,Manuelle,Diesel,6,0,CITROEN,C4
153000,124999,2019,Manuelle,Diesel,6,0,DACIA,DUSTER
55000,104999,2005,Manuelle,Diesel,6,0,PEUGEOT,307
365000,77499,2019,Automatique,Diesel,7,0,BMW,X3
260000,62499,2022,Automatique,Essence,6,1,JEEP,COMPASS
107000,154999,2019,Manuelle,Diesel,6,0,CITROEN,C-ELYSÉE
130000,184999,2014,Manuelle,Diesel,8,1,OPEL,INSIGNIA
30000,114999,1998,Manuelle,Essence,6,0,BMW,IX
40000,17499,2001,Manuelle,Diesel,8,0,BMW,SÉRIE 3
215000,134999,2018,Manuelle,Diesel,6,1,VOLKSWAGEN,TOURAN
45000,324999,2007,Manuelle,Diesel,7,0,DACIA,LOGAN
18000,72499,1988,Manuelle,Diesel,6,0,VOLKSWAGEN,JETTA
78000,224999,2012,Manuelle,Diesel,6,0,OPEL,ASTRA
111000,2499,2017,Manuelle,Diesel,6,0,DACIA,DOKKER
88000,134999,2012,Manuelle,Diesel,6,0,DACIA,DUSTER
38000,62499,1991,Manuelle,Diesel,10,0,LAND-ROVER,DEFENDER
45000,324999,2007,Manuelle,Diesel,7,0,DACIA,LOGAN
92000,194999,2014,Manuelle,Diesel,6,0,DACIA,SANDERO
60000,154999,2010,Manuelle,Essence,7,0,OPEL,CORSA
137000,164999,2015,Manuelle,Diesel,6,0,HYUNDAI,I30
150000,57499,2019,Manuelle,Diesel,6,1,RENAULT,KANGOO
128000,274999,2008,Manuelle,Diesel,9,0,MERCEDES-BENZ,220
152000,174999,2020,Manuelle,Diesel,6,1,DACIA,LODGY
270000,12499,2023,Automatique,Diesel,6,1,CITROEN,C4
142000,224999,2014,Automatique,Diesel,9,0,TOYOTA,RAV-4
40000,194999,2005,Automatique,Diesel,11,1,MERCEDES-BENZ,270
266000,42499,2021,Automatique,Diesel,8,1,SKODA,KAROQ
85000,12499,2018,Manuelle,Essence,6,0,DACIA,LOGAN
68000,144999,2011,Manuelle,Essence,6,0,KIA,PICANTO
350000,164999,2008,Manuelle,Essence,5,0,CHEVROLET,SPARK
65000,324999,2007,Manuelle,Diesel,8,1,SUZUKI,GRAND VITARA
157000,22499,2009,Automatique,Diesel,12,0,MG,MG5
110000,224999,2012,Manuelle,Diesel,8,1,RENAULT,KOLEOS
185000,82499,2019,Automatique,Diesel,6,0,RENAULT,MEGANE
210000,224999,2013,Automatique,Diesel,9,0,MERCEDES-BENZ,CLASSE C
80000,224999,2008,Manuelle,Diesel,8,0,VOLKSWAGEN,PASSAT
65000,22499,2016,Manuelle,Diesel,7,0,FIAT,DOBLO
54000,274999,2008,Manuelle,Diesel,6,0,RENAULT,LAGUNA
28000,32499,1985,Manuelle,Diesel,6,0,VOLKSWAGEN,GOLF 2
200000,194999,2014,Manuelle,Diesel,8,0,VOLKSWAGEN,TIGUAN
193000,97499,2018,Automatique,Diesel,6,1,RENAULT,KADJAR
39000,27499,1993,Manuelle,Diesel,7,1,RENAULT,19
43500,134999,2005,Manuelle,Essence,6,0,KIA,PICANTO
115000,82499,2021,Manuelle,Diesel,5,1,FIAT,TIPO
36000,474999,1994,Manuelle,Diesel,7,0,RENAULT,19
52000,2499,2007,Manuelle,Diesel,8,0,KIA,CERATO
415000,124999,2018,Automatique,Diesel,12,1,AUDI,Q7
65000,324999,2000,Automatique,Diesel,9,0,MERCEDES-BENZ,220
17000,174999,1991,Manuelle,Essence,6,0,FIAT,UNO
106000,124999,2017,Manuelle,Diesel,6,0,RENAULT,CLIO
40000,274999,1994,Manuelle,Diesel,8,0,VOLKSWAGEN,GOLF 3
100000,174999,2016,Automatique,Diesel,6,1,DACIA,LOGAN
43000,124999,2008,Manuelle,Essence,5,0,CHEVROLET,SPARK
20000,32499,1995,Manuelle,Diesel,7,0,FIAT,UNO
169000,174999,2017,Manuelle,Diesel,8,0,VOLKSWAGEN,GOLF 7
50000,27499,2007,Manuelle,Essence,7,0,SEAT,IBIZA
240000,114999,2020,Automatique,Diesel,8,0,PEUGEOT,3008
60000,22499,2008,Manuelle,Diesel,6,0,CITROEN,BERLINGO
17000,97499,1993,Manuelle,Essence,6,0,RENAULT,SUPER 5
63000,124999,2009,Manuelle,Essence,7,0,RENAULT,CLIO
55000,474999,2007,Manuelle,Diesel,9,0,HYUNDAI,SANTA FE
121999,184999,2012,Manuelle,Diesel,6,0,FORD,FOCUS
34000,174999,2001,Manuelle,Essence,7,0,FIAT,SIENA
85000,184999,2015,Manuelle,Diesel,6,0,PEUGEOT,208
40000,22499,2006,Manuelle,Diesel,7,0,FIAT,PALIO
133000,144999,2013,Automatique,Diesel,8,1,MINI,COUNTRYMAN
100000,22499,2007,Automatique,Diesel,10,0,BMW,SÉRIE 5
65000,104999,2003,Manuelle,Diesel,11,0,NISSAN,PICK-UP
240000,174999,2014,Automatique,Diesel,8,1,VOLKSWAGEN,GOLF 7
126000,124999,2018,Manuelle,Diesel,6,1,DACIA,DOKKER
110000,22499,2018,Manuelle,Diesel,4,0,PEUGEOT,208
23000,274999,1997,Manuelle,Diesel,6,0,FIAT,UNO
295000,57499,2015,Automatique,Essence,21,1,FORD,MUSTANG
160000,224999,2015,Automatique,Diesel,9,0,TOYOTA,RAV-4
60000,7499,2007,Manuelle,Diesel,10,0,MERCEDES-BENZ,190
67000,124999,2012,Manuelle,Diesel,7,0,PEUGEOT,PARTNER
72000,144999,2012,Manuelle,Diesel,5,0,OPEL,CORSA
65000,274999,2005,Manuelle,Diesel,5,0,FIAT,PUNTO
87000,274999,2007,Manuelle,Diesel,7,1,MERCEDES-BENZ,CLASSE B
175000,77499,2018,Manuelle,Diesel,6,1,FORD,FOCUS
62000,224999,2010,Manuelle,Diesel,6,0,PEUGEOT,206
58000,224999,1999,Manuelle,Diesel,9,1,SSANGYONG,FAMILY
47000,32499,1998,Manuelle,Essence,8,0,NISSAN,ALMERA
168000,52499,2023,Manuelle,Diesel,6,1,DACIA,LODGY
80000,274999,2008,Manuelle,Diesel,8,1,TOYOTA,COROLLA
87000,274999,2007,Manuelle,Diesel,8,0,MERCEDES-BENZ,CLASSE B
69000,114999,2012,Manuelle,Essence,7,0,FORD,FIESTA
22000,474999,1983,Manuelle,Diesel,6,1,VOLKSWAGEN,GOLF 2
140000,154999,2021,Manuelle,Diesel,6,1,DACIA,DOKKER
290000,97499,2019,Automatique,Diesel,9,0,HYUNDAI,SANTA FE
85000,224999,2011,Manuelle,Diesel,6,0,RENAULT,KANGOO
38000,274999,1988,Manuelle,Diesel,8,0,MITSUBISHI,PAJERO
154000,144999,2017,Manuelle,Diesel,6,0,RENAULT,MEGANE
45000,7499,2002,Manuelle,Diesel,8,0,SUZUKI,GRAND VITARA
84500,224999,2012,Manuelle,Diesel,6,0,FORD,FIESTA
190000,424999,1989,Manuelle,Essence,8,0,RENAULT,19
50000,104999,2010,Manuelle,Essence,5,1,CHEVROLET,CMP
23000,124999,2001,Automatique,Essence,6,0,FIAT,UNO
53000,22499,2005,Manuelle,Diesel,7,0,PEUGEOT,PARTNER
82000,274999,2004,Manuelle,Diesel,8,1,VOLKSWAGEN,GOLF 5
46000,12499,2006,Manuelle,Essence,8,0,RENAULT,CLIO
42000,164999,1998,Manuelle,Diesel,8,0,VOLKSWAGEN,PASSAT
100000,224999,2013,Manuelle,Diesel,6,0,DACIA,DUSTER
60000,224999,2001,Manuelle,Diesel,8,1,SUZUKI,VITARA
200000,114999,2017,Manuelle,Diesel,7,1,HYUNDAI,TUCSON
117000,194999,2017,Manuelle,Diesel,6,0,PEUGEOT,TEPEE
53000,22499,2007,Manuelle,Essence,6,0,KIA,PICANTO
54000,224999,1991,Manuelle,Diesel,8,0,MERCEDES-BENZ,190
60000,374999,2002,Manuelle,Diesel,6,0,PEUGEOT,307
55000,154999,2007,Manuelle,Essence,8,0,DACIA,LOGAN
135000,174999,2014,Manuelle,Diesel,6,0,CITROEN,BERLINGO
123000,37499,2022,Manuelle,Diesel,6,1,DACIA,SANDERO
226000,92499,2019,Manuelle,Diesel,6,0,HYUNDAI,TUCSON
470000,97499,2021,Automatique,Diesel,8,1,BMW,SÉRIE 5
255000,12499,2023,Manuelle,Electrique,9,1,HYUNDAI,KONA
21000,374999,1989,Manuelle,Essence,15,1,RENAULT,19
105000,174999,2018,Manuelle,Diesel,6,0,RENAULT,CLIO
90000,274999,2006,Manuelle,Diesel,8,0,VOLKSWAGEN,PASSAT
60000,37499,2004,Manuelle,Diesel,7,0,RENAULT,SCENIC
95000,114999,2013,Manuelle,Diesel,6,1,VOLKSWAGEN,POLO
103000,12499,2019,Manuelle,Diesel,6,1,FIAT,DOBLO
72000,184999,2015,Manuelle,Diesel,6,0,FIAT,PUNTO
195000,22499,2022,Manuelle,Essence,8,1,SUZUKI,JIMNY
115000,22499,2018,Manuelle,Diesel,6,1,DACIA,DOKKER
24999,17499,1992,Manuelle,Essence,7,0,PEUGEOT,309
137000,72499,2020,Manuelle,Diesel,6,0,CITROEN,BERLINGO
75000,274999,2008,Manuelle,Diesel,7,0,SUZUKI,GRAND VITARA
32000,62499,1995,Manuelle,Diesel,7,1,RENAULT,R19
75000,32499,2007,Automatique,Diesel,8,0,SEAT,LEON
60000,2499,2006,Manuelle,Essence,9,0,SUZUKI,GRAND VITARA
118000,7499,2019,Manuelle,Diesel,6,0,RENAULT,CLIO
200000,17499,2021,Manuelle,Diesel,6,1,SKODA,SCALA
147000,194999,2015,Manuelle,Diesel,8,0,FORD,KUGA
272000,32499,2022,Automatique,Diesel,8,1,SKODA,OCTAVIA
150000,62499,2020,Manuelle,Diesel,6,1,PEUGEOT,208
109000,104999,2019,Manuelle,Diesel,6,0,PEUGEOT,208
215000,37499,2021,Manuelle,Essence,8,1,SUZUKI,JIMNY
92000,12499,2007,Automatique,Diesel,10,0,BMW,SÉRIE 5
125000,194999,2016,Manuelle,Diesel,8,0,ALFA-ROMEO,GIULIETTA
63000,274999,2005,Manuelle,Diesel,8,0,VOLKSWAGEN,POLO
48000,224999,2005,Manuelle,Essence,8,0,CITROEN,C4
43000,12499,1996,Manuelle,Essence,9,0,MERCEDES-BENZ,220
175000,2499,2024,Manuelle,Diesel,6,1,RENAULT,EXPRESS
170000,224999,2014,Automatique,Diesel,8,0,BMW,SÉRIE 3
90000,164999,2016,Manuelle,Diesel,6,1,DACIA,LOGAN
145000,144999,2019,Manuelle,Diesel,8,0,VOLKSWAGEN,CADDY
190000,134999,2018,Automatique,Diesel,8,1,SKODA,OCTAVIA
105000,274999,2010,Manuelle,Diesel,6,0,CITROEN,BERLINGO
155000,194999,2015,Automatique,Diesel,12,0,VOLKSWAGEN,TOUAREG
58000,194999,2013,Manuelle,Diesel,7,0,DACIA,LOGAN
40000,374999,2008,Manuelle,Diesel,8,0,SSANGYONG,KYRON
192000,114999,2018,Automatique,Diesel,8,0,SKODA,OCTAVIA
35000,374999,2001,Manuelle,Diesel,7,0,FIAT,SIENA
110000,144999,2013,Manuelle,Diesel,6,0,FORD,FIESTA
46000,2499,2003,Manuelle,Essence,8,0,PEUGEOT,307
49000,324999,2003,Manuelle,Essence,9,0,VOLKSWAGEN,GOLF 4
160000,47499,2021,Manuelle,Diesel,6,0,OPEL,CROSSLAND
310000,42499,2020,Automatique,Essence,8,1,MERCEDES-BENZ,CLASSE A
60000,324999,2011,Manuelle,Diesel,7,0,PEUGEOT,PARTNER
72000,274999,2009,Manuelle,Diesel,6,0,DACIA,LOGAN
60000,114999,2010,Manuelle,Essence,6,0,KIA,PICANTO
138000,97499,2019,Automatique,Diesel,8,0,VOLKSWAGEN,GOLF 7
165000,184999,2017,Automatique,Diesel,8,0,SKODA,SUPERB
230000,72499,2013,Automatique,Diesel,12,1,VOLKSWAGEN,TOUAREG
33000,194999,2006,Manuelle,Essence,6,0,HYUNDAI,ATOS
